Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [329]
                0.00    0.00       6/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [253]
[230]    0.0    0.00    0.00       9         std::allocator<int>::~allocator() [230]
-----------------------------------------------
                0.00    0.00       2/8           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::difference_type __gnu_cxx::operator-<Model*, std::vector<Model, std::allocator<Model> > >(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&, __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&) [418]
                0.00    0.00       4/8           bool __gnu_cxx::operator==<Model*, std::vector<Model, std::allocator<Model> > >(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&, __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&) [371]
[231]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::base() const [231]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       6/7           Model::~Model() [366]
[232]    0.0    0.00    0.00       7         TGAImage::~TGAImage() [232]
                0.00    0.00       7/13          std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [217]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [241]
[233]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [233]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [242]
[234]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [234]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [236]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<unsigned char>::allocator() [237]
[235]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned char>::new_allocator() [235]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [234]
[236]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [236]
-----------------------------------------------
                0.00    0.00       1/7           TGAImage::TGAImage(int, int, int) [411]
                0.00    0.00       3/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl() [311]
                0.00    0.00       3/7           TGAImage::read_tga_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[237]    0.0    0.00    0.00       7         std::allocator<unsigned char>::allocator() [237]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned char>::new_allocator() [235]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [239]
[238]    0.0    0.00    0.00       7         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [238]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [242]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [240]
[239]    0.0    0.00    0.00       7         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [239]
                0.00    0.00       7/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [238]
-----------------------------------------------
                0.00    0.00       3/7           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
                0.00    0.00       4/7           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [280]
[240]    0.0    0.00    0.00       7         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [240]
                0.00    0.00       7/10          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [228]
                0.00    0.00       7/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [239]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [213]
[241]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [241]
                0.00    0.00       7/19344       std::is_constant_evaluated() [33]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [233]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [238]
[242]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [242]
                0.00    0.00       7/19344       std::is_constant_evaluated() [33]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [234]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int>::allocator(std::allocator<int> const&) [250]
[243]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [243]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<unsigned char, std::allocator<unsigned char> >::begin() const [300]
                0.00    0.00       3/6           std::vector<unsigned char, std::allocator<unsigned char> >::end() const [299]
[244]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [244]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::begin() const [302]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::end() const [301]
[245]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [245]
-----------------------------------------------
                0.00    0.00       6/6           unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [260]
[246]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [246]
-----------------------------------------------
                0.00    0.00       6/6           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [261]
[247]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [247]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
                0.00    0.00       3/6           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::get_allocator() const [298]
[248]    0.0    0.00    0.00       6         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [248]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
                0.00    0.00       4/6           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::~_Vector_impl() [271]
[249]    0.0    0.00    0.00       6         std::allocator<vec<3> >::~allocator() [249]
-----------------------------------------------
                0.00    0.00       3/6           std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [321]
                0.00    0.00       3/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [314]
[250]    0.0    0.00    0.00       6         std::allocator<int>::allocator(std::allocator<int> const&) [250]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [243]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<int*>(int*, int*) [262]
[251]    0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [251]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned char, std::allocator<unsigned char> >::_M_move_assign(std::vector<unsigned char, std::allocator<unsigned char> >&&, std::integral_constant<bool, true>) [324]
[252]    0.0    0.00    0.00       6         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data&) [252]
                0.00    0.00      18/18          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data const&) [201]
                0.00    0.00       6/19          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [200]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [255]
[253]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [253]
                0.00    0.00       6/9           std::allocator<int>::~allocator() [230]
-----------------------------------------------
                0.00    0.00       3/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [314]
                0.00    0.00       3/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [315]
[254]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [254]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [256]
[255]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [255]
                0.00    0.00       6/48          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [159]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [253]
-----------------------------------------------
                0.00    0.00       6/6           Model::~Model() [366]
[256]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::~vector() [256]
                0.00    0.00       6/93          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [142]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [255]
                0.00    0.00       6/6           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [263]
-----------------------------------------------
                0.00    0.00       6/6           unsigned char* std::copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [358]
[257]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [257]
-----------------------------------------------
                0.00    0.00       6/6           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [359]
[258]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [258]
-----------------------------------------------
                0.00    0.00       6/6           Model* std::__relocate_a<Model*, Model*, std::allocator<Model> >(Model*, Model*, Model*, std::allocator<Model>&) [399]
[259]    0.0    0.00    0.00       6         Model* std::__niter_base<Model*>(Model*) [259]
-----------------------------------------------
                0.00    0.00       6/6           unsigned char* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [346]
[260]    0.0    0.00    0.00       6         unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [260]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [246]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [347]
[261]    0.0    0.00    0.00       6         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [261]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [247]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [263]
[262]    0.0    0.00    0.00       6         void std::_Destroy<int*>(int*, int*) [262]
                0.00    0.00       6/19344       std::is_constant_evaluated() [33]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [251]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [256]
[263]    0.0    0.00    0.00       6         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [263]
                0.00    0.00       6/6           void std::_Destroy<int*>(int*, int*) [262]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [338]
[264]    0.0    0.00    0.00       5         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [264]
                0.00    0.00      10/16          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [202]
                0.00    0.00       8/12751       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [52]
                0.00    0.00       5/6381        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [61]
                0.00    0.00       5/6364        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [86]
                0.00    0.00       5/6381        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [62]
                0.00    0.00       5/6370        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [70]
                0.00    0.00       5/6367        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [80]
                0.00    0.00       3/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [24]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<vec<3> >::allocator(std::allocator<vec<3> > const&) [269]
[265]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<vec<3> >::new_allocator(__gnu_cxx::new_allocator<vec<3> > const&) [265]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<Model, std::allocator<Model> >::begin() [398]
                0.00    0.00       2/4           std::vector<Model, std::allocator<Model> >::end() [397]
[266]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::__normal_iterator(Model* const&) [266]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<vec<3>, std::allocator<vec<3> > >::begin() const [374]
                0.00    0.00       2/4           std::vector<vec<3>, std::allocator<vec<3> > >::end() const [373]
[267]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >::__normal_iterator(vec<3> const* const&) [267]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Model, std::allocator<Model> >::_M_check_len(unsigned long, char const*) const [424]
[268]    0.0    0.00    0.00       4         std::vector<Model, std::allocator<Model> >::size() const [268]
-----------------------------------------------
                0.00    0.00       2/4           std::allocator_traits<std::allocator<vec<3> > >::select_on_container_copy_construction(std::allocator<vec<3> > const&) [388]
                0.00    0.00       2/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl(std::allocator<vec<3> > const&) [382]
[269]    0.0    0.00    0.00       4         std::allocator<vec<3> >::allocator(std::allocator<vec<3> > const&) [269]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<vec<3> >::new_allocator(__gnu_cxx::new_allocator<vec<3> > const&) [265]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<vec<3>*>(vec<3>*, vec<3>*) [287]
[270]    0.0    0.00    0.00       4         void std::_Destroy_aux<true>::__destroy<vec<3>*>(vec<3>*, vec<3>*) [270]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::~_Vector_base() [273]
[271]    0.0    0.00    0.00       4         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::~_Vector_impl() [271]
                0.00    0.00       4/6           std::allocator<vec<3> >::~allocator() [249]
-----------------------------------------------
                0.00    0.00       2/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl(std::allocator<vec<3> > const&) [382]
                0.00    0.00       2/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl() [383]
[272]    0.0    0.00    0.00       4         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl_data::_Vector_impl_data() [272]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<vec<3>, std::allocator<vec<3> > >::~vector() [276]
[273]    0.0    0.00    0.00       4         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::~_Vector_base() [273]
                0.00    0.00       4/28          std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_deallocate(vec<3>*, unsigned long) [177]
                0.00    0.00       4/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::~_Vector_impl() [271]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [277]
[274]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&) [274]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [284]
[275]    0.0    0.00    0.00       4         unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [275]
                0.00    0.00       4/4           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [286]
-----------------------------------------------
                0.00    0.00       4/4           Model::~Model() [366]
[276]    0.0    0.00    0.00       4         std::vector<vec<3>, std::allocator<vec<3> > >::~vector() [276]
                0.00    0.00       4/54          std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_get_Tp_allocator() [154]
                0.00    0.00       4/4           void std::_Destroy<vec<3>*, vec<3> >(vec<3>*, vec<3>*, std::allocator<vec<3> >&) [288]
                0.00    0.00       4/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::~_Vector_base() [273]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [278]
[277]    0.0    0.00    0.00       4         std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [277]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&) [274]
                0.00    0.00       4/17965       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [34]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [280]
[278]    0.0    0.00    0.00       4         std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [278]
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [277]
                0.00    0.00       4/20          std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [199]
                0.00    0.00       4/27          std::allocator<unsigned char>::~allocator() [178]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [280]
[279]    0.0    0.00    0.00       4         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [279]
                0.00    0.00       4/26          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [184]
                0.00    0.00       4/4           unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [285]
-----------------------------------------------
                0.00    0.00       1/4           TGAImage::TGAImage(int, int, int) [411]
                0.00    0.00       3/4           TGAImage::read_tga_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[280]    0.0    0.00    0.00       4         std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [280]
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [278]
                0.00    0.00       4/7           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [240]
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [279]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [286]
[281]    0.0    0.00    0.00       4         unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [281]
                0.00    0.00       4/4           void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [289]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [286]
[282]    0.0    0.00    0.00       4         std::__size_to_integer(unsigned long) [282]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [286]
[283]    0.0    0.00    0.00       4         std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&) [283]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [285]
[284]    0.0    0.00    0.00       4         unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [284]
                0.00    0.00       4/4           unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [275]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [279]
[285]    0.0    0.00    0.00       4         unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [285]
                0.00    0.00       4/4           unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [284]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [275]
[286]    0.0    0.00    0.00       4         unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [286]
                0.00    0.00       4/4           std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&) [283]
                0.00    0.00       4/4           std::__size_to_integer(unsigned long) [282]
                0.00    0.00       4/4           unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [281]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<vec<3>*, vec<3> >(vec<3>*, vec<3>*, std::allocator<vec<3> >&) [288]
[287]    0.0    0.00    0.00       4         void std::_Destroy<vec<3>*>(vec<3>*, vec<3>*) [287]
                0.00    0.00       4/19344       std::is_constant_evaluated() [33]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<vec<3>*>(vec<3>*, vec<3>*) [270]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<vec<3>, std::allocator<vec<3> > >::~vector() [276]
[288]    0.0    0.00    0.00       4         void std::_Destroy<vec<3>*, vec<3> >(vec<3>*, vec<3>*, std::allocator<vec<3> >&) [288]
                0.00    0.00       4/4           void std::_Destroy<vec<3>*>(vec<3>*, vec<3>*) [287]
-----------------------------------------------
                0.00    0.00       4/4           unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [281]
[289]    0.0    0.00    0.00       4         void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [289]
                0.00    0.00       4/4           __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [290]
-----------------------------------------------
                0.00    0.00       4/4           void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [289]
[290]    0.0    0.00    0.00       4         __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [290]
                0.00    0.00       4/19344       std::is_constant_evaluated() [33]
-----------------------------------------------
